图片名称	文本描述	相似度	图片路径	Prompts文件
plate_heavily_dirty_00098	drt_tableware, a dark acacia wood plate, with a ha...	1.0000	datasets/synthetic/plate_heavily_dirty_00098.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00439	drt_tableware, a simple, unadorned wooden plate, w...	1.0000	datasets/synthetic/plate_heavily_dirty_00439.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00303	drt_tableware, a heavy, grooved stoneware plate, w...	1.0000	datasets/synthetic/plate_heavily_dirty_00303.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00363	drt_tableware, a plate with a subtle, textured sur...	1.0000	datasets/synthetic/plate_heavily_dirty_00363.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00299	drt_tableware, a rough-textured earthenware plate,...	1.0000	datasets/synthetic/plate_heavily_dirty_00299.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00433	drt_tableware, a high-gloss white porcelain plate,...	1.0000	datasets/synthetic/plate_heavily_dirty_00433.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00367	drt_tableware, a large, oval-shaped fish platter, ...	1.0000	datasets/synthetic/plate_heavily_dirty_00367.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00077	drt_tableware, an antique plate with a crackle gla...	1.0000	datasets/synthetic/plate_heavily_dirty_00077.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00097	drt_tableware, a simple, unadorned wooden plate, w...	1.0000	datasets/synthetic/plate_heavily_dirty_00097.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00444	drt_tableware, a heavyweight, restaurant-quality w...	1.0000	datasets/synthetic/plate_heavily_dirty_00444.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00207	drt_tableware, a simple, unadorned wooden plate, w...	1.0000	datasets/synthetic/plate_heavily_dirty_00207.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00415	drt_tableware, a plate with a shiny, mirror-like c...	1.0000	datasets/synthetic/plate_heavily_dirty_00415.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00416	drt_tableware, a plate with a vibrant mosaic patte...	1.0000	datasets/synthetic/plate_heavily_dirty_00416.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00389	drt_tableware, a plate with a reactive glaze finis...	1.0000	datasets/synthetic/plate_heavily_dirty_00389.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00359	drt_tableware, a minimalist plate with a single bl...	1.0000	datasets/synthetic/plate_heavily_dirty_00359.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00187	drt_tableware, a simple, elegant ivory-colored pla...	1.0000	datasets/synthetic/plate_heavily_dirty_00187.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00422	drt_tableware, a lightweight bamboo eco-friendly p...	1.0000	datasets/synthetic/plate_heavily_dirty_00422.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00208	drt_tableware, a plate with a reactive glaze finis...	1.0000	datasets/synthetic/plate_heavily_dirty_00208.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00324	drt_tableware, a minimalist grey ceramic side plat...	1.0000	datasets/synthetic/plate_heavily_dirty_00324.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00448	drt_tableware, a plate with a detailed bird illust...	1.0000	datasets/synthetic/plate_heavily_dirty_00448.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00217	drt_tableware, a minimalist beige stoneware plate,...	1.0000	datasets/synthetic/plate_heavily_dirty_00217.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00293	drt_tableware, a square sushi plate made of bamboo...	1.0000	datasets/synthetic/plate_heavily_dirty_00293.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00211	drt_tableware, an antique plate with a crackle gla...	1.0000	datasets/synthetic/plate_heavily_dirty_00211.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00185	drt_tableware, a modern plate with bold geometric ...	1.0000	datasets/synthetic/plate_heavily_dirty_00185.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00162	drt_tableware, a shallow pasta plate with a wide r...	1.0000	datasets/synthetic/plate_heavily_dirty_00162.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00106	drt_tableware, a simple, elegant ivory-colored pla...	1.0000	datasets/synthetic/plate_heavily_dirty_00106.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00379	drt_tableware, a textured linen-finish ceramic pla...	1.0000	datasets/synthetic/plate_heavily_dirty_00379.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00339	drt_tableware, a plate with a hand-thrown, artisan...	1.0000	datasets/synthetic/plate_heavily_dirty_00339.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00035	drt_tableware, a plate with a matte, velvety textu...	1.0000	datasets/synthetic/plate_heavily_dirty_00035.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00333	drt_tableware, a plate with an intricate lace patt...	1.0000	datasets/synthetic/plate_heavily_dirty_00333.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00100	drt_tableware, an antique plate with a crackle gla...	1.0000	datasets/synthetic/plate_heavily_dirty_00100.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00206	drt_tableware, a textured linen-finish ceramic pla...	1.0000	datasets/synthetic/plate_heavily_dirty_00206.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00418	drt_tableware, a plate with a raised-dot border, w...	1.0000	datasets/synthetic/plate_heavily_dirty_00418.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00442	drt_tableware, a heavy, durable melamine plate, wi...	1.0000	datasets/synthetic/plate_heavily_dirty_00442.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00294	drt_tableware, a glossy red charger plate, with a ...	1.0000	datasets/synthetic/plate_heavily_dirty_00294.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00322	drt_tableware, a blue and white checkered pattern ...	1.0000	datasets/synthetic/plate_heavily_dirty_00322.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00071	drt_tableware, a pastel pink dessert plate, with a...	1.0000	datasets/synthetic/plate_heavily_dirty_00071.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_heavily_dirty_00373	drt_tableware, a plate with a subtle marble vein p...	1.0000	datasets/synthetic/plate_heavily_dirty_00373.png	output/plate/heavily_dirty/plate_heavily_dirty_prompts.txt
plate_moderately_dirty_00131	drt_tableware, a plate with a matte, velvety textu...	1.0000	datasets/synthetic/plate_moderately_dirty_00131.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00392	drt_tableware, a plate with a vibrant mosaic patte...	1.0000	datasets/synthetic/plate_moderately_dirty_00392.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00292	drt_tableware, a translucent bone china plate, wit...	1.0000	datasets/synthetic/plate_moderately_dirty_00292.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00422	drt_tableware, a lightweight bamboo eco-friendly p...	1.0000	datasets/synthetic/plate_moderately_dirty_00422.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00222	drt_tableware, a minimalist plate with a single bl...	1.0000	datasets/synthetic/plate_moderately_dirty_00222.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00334	drt_tableware, a round white ceramic dinner plate,...	1.0000	datasets/synthetic/plate_moderately_dirty_00334.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00323	drt_tableware, a flat, rimless serving platter, wi...	1.0000	datasets/synthetic/plate_moderately_dirty_00323.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00405	drt_tableware, a heavy, grooved stoneware plate, w...	1.0000	datasets/synthetic/plate_moderately_dirty_00405.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00045	drt_tableware, a plate with a detailed bird illust...	1.0000	datasets/synthetic/plate_moderately_dirty_00045.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00317	drt_tableware, a plate with a turquoise crackle gl...	1.0000	datasets/synthetic/plate_moderately_dirty_00317.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00029	drt_tableware, a heavyweight, restaurant-quality w...	1.0000	datasets/synthetic/plate_moderately_dirty_00029.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00139	drt_tableware, a plate made from recycled glass, w...	1.0000	datasets/synthetic/plate_moderately_dirty_00139.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00372	drt_tableware, a plate with a single, off-center b...	1.0000	datasets/synthetic/plate_moderately_dirty_00372.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00256	drt_tableware, a translucent bone china plate, wit...	1.0000	datasets/synthetic/plate_moderately_dirty_00256.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00005	drt_tableware, a plate with a soft, pastel gradien...	1.0000	datasets/synthetic/plate_moderately_dirty_00005.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00274	drt_tableware, a lightweight bamboo eco-friendly p...	1.0000	datasets/synthetic/plate_moderately_dirty_00274.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00097	drt_tableware, a simple, unadorned wooden plate, w...	1.0000	datasets/synthetic/plate_moderately_dirty_00097.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00275	drt_tableware, a deep-dish pizza plate, with some ...	1.0000	datasets/synthetic/plate_moderately_dirty_00275.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00391	drt_tableware, a plate with a simple, elegant silv...	1.0000	datasets/synthetic/plate_moderately_dirty_00391.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00021	drt_tableware, a plate with a bold, colorful pop-a...	1.0000	datasets/synthetic/plate_moderately_dirty_00021.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00089	drt_tableware, a rough-textured earthenware plate,...	1.0000	datasets/synthetic/plate_moderately_dirty_00089.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00046	drt_tableware, a solid mustard yellow plate, with ...	1.0000	datasets/synthetic/plate_moderately_dirty_00046.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00277	drt_tableware, a heavy, durable melamine plate, wi...	1.0000	datasets/synthetic/plate_moderately_dirty_00277.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00024	drt_tableware, a heavy, durable melamine plate, wi...	1.0000	datasets/synthetic/plate_moderately_dirty_00024.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00366	drt_tableware, a plate with an abstract ink wash d...	1.0000	datasets/synthetic/plate_moderately_dirty_00366.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00054	drt_tableware, a blue and white checkered pattern ...	1.0000	datasets/synthetic/plate_moderately_dirty_00054.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00315	drt_tableware, a plate with a hand-painted striped...	1.0000	datasets/synthetic/plate_moderately_dirty_00315.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00338	drt_tableware, a plate with a subtle marble vein p...	1.0000	datasets/synthetic/plate_moderately_dirty_00338.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00437	drt_tableware, a stark white, square minimalist pl...	1.0000	datasets/synthetic/plate_moderately_dirty_00437.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00360	drt_tableware, a plate with a detailed bird illust...	1.0000	datasets/synthetic/plate_moderately_dirty_00360.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00178	drt_tableware, a vintage plate with a delicate flo...	1.0000	datasets/synthetic/plate_moderately_dirty_00178.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00208	drt_tableware, a plate with a reactive glaze finis...	1.0000	datasets/synthetic/plate_moderately_dirty_00208.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00324	drt_tableware, a minimalist grey ceramic side plat...	1.0000	datasets/synthetic/plate_moderately_dirty_00324.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00086	drt_tableware, a plate with a Japanese-style wave ...	1.0000	datasets/synthetic/plate_moderately_dirty_00086.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00394	drt_tableware, a traditional enamel plate with a b...	1.0000	datasets/synthetic/plate_moderately_dirty_00394.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00056	drt_tableware, a lustrous pearl-finish plate, with...	1.0000	datasets/synthetic/plate_moderately_dirty_00056.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00367	drt_tableware, a large, oval-shaped fish platter, ...	1.0000	datasets/synthetic/plate_moderately_dirty_00367.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00171	drt_tableware, a plate with a subtle marble vein p...	1.0000	datasets/synthetic/plate_moderately_dirty_00171.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00336	drt_tableware, a lustrous pearl-finish plate, with...	1.0000	datasets/synthetic/plate_moderately_dirty_00336.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00312	drt_tableware, a charcoal-colored stone plate, wit...	1.0000	datasets/synthetic/plate_moderately_dirty_00312.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00271	drt_tableware, a plate with a turquoise crackle gl...	1.0000	datasets/synthetic/plate_moderately_dirty_00271.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00095	drt_tableware, a heavy, durable melamine plate, wi...	1.0000	datasets/synthetic/plate_moderately_dirty_00095.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00155	drt_tableware, a square plate with rounded corners...	1.0000	datasets/synthetic/plate_moderately_dirty_00155.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00007	drt_tableware, a slate grey, rectangular serving p...	1.0000	datasets/synthetic/plate_moderately_dirty_00007.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00105	drt_tableware, a plate with a rustic, unglazed rim...	1.0000	datasets/synthetic/plate_moderately_dirty_00105.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00116	drt_tableware, a plate with an impression of a fos...	1.0000	datasets/synthetic/plate_moderately_dirty_00116.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
plate_moderately_dirty_00072	drt_tableware, a blue and white checkered pattern ...	1.0000	datasets/synthetic/plate_moderately_dirty_00072.png	output/plate/moderately_dirty/plate_moderately_dirty_prompts.txt
